date,z,temp_mean_min,temp_mean_max,temp_mean_std,temp_diff
2021-06-01,0.0,18.230635244577822,18.9897996024259,0.21834962186389645,0.7591643578480785
2021-06-01,0.1,18.230733267972543,18.989972463889536,0.2183667766318876,0.7592391959169937
2021-06-01,0.2,18.231036918276605,18.990505483261746,0.21841907022122106,0.7594685649851414
2021-06-01,0.30000000000000004,18.23198832961568,18.99215259592693,0.2185750085402875,0.76016426631125
2021-06-01,0.4,18.235066280352175,18.99727353351757,0.21900804284739922,0.7622072531653963
2021-06-01,0.5,18.245797758579705,19.013420671164173,0.21993290171156069,0.7676229125844678
2021-06-01,0.6,18.287149924003646,19.064842798487955,0.2198542724119885,0.777692874484309
2021-06-01,0.7,18.43554562238038,19.211522214958393,0.20780350555414726,0.7759765925780115
2021-06-01,0.7999999999999999,18.788486692699,19.501620919098794,0.17313636227000112,0.7131342263997951
2021-06-01,0.8999999999999999,19.304368562417064,19.920513508086625,0.1974969436532706,0.6161449456695607
2021-06-01,0.9999999999999999,19.334513878214178,20.469884232316407,0.401638452592617,1.1353703541022284
2021-06-01,1.0999999999999999,19.06933071742604,21.490074743865588,0.8282880876657261,2.4207440264395466
2021-06-01,1.2,18.604775372733055,22.698282086436443,1.3668464094982142,4.093506713703388
2021-06-02,0.0,19.005568768321492,19.14629032144036,0.05270296797490468,0.14072155311886902
2021-06-02,0.1,19.00577841617496,19.146532580149188,0.05271686139257469,0.14075416397422913
2021-06-02,0.2,19.006423884286534,19.1472785699518,0.05275965325829357,0.1408546856652677
2021-06-02,0.30000000000000004,19.00840927109409,19.14957423314337,0.052891409398310434,0.14116496204927742
2021-06-02,0.4,19.014497659218502,19.156623172417152,0.05329608505693908,0.14212551319864986
2021-06-02,0.5,19.032979566626857,19.178075262012886,0.05451650283102054,0.14509569538602918
2021-06-02,0.6,19.086932321923378,19.240571379298277,0.05784425585475205,0.15363905737489958
2021-06-02,0.7,19.213439495426602,19.38965979430098,0.06518454294889645,0.17622029887437662
2021-06-02,0.7999999999999999,19.38193719918269,19.623828928657076,0.08726233180176163,0.24189172947438564
2021-06-02,0.8999999999999999,19.473571945581654,19.932772284663432,0.15812764993699474,0.4592003390817787
2021-06-02,0.9999999999999999,19.36154168245193,20.308912525117133,0.3420553399108098,0.9473708426652045
2021-06-02,1.0999999999999999,18.8999566499585,21.188712225148745,0.7746056254327014,2.288755575190244
2021-06-02,1.2,18.33382724234186,22.274326670425758,1.332385000830929,3.9404994280838963
2021-06-03,0.0,18.874579463834415,19.039717906359073,0.06382205401446947,0.1651384425246576
2021-06-03,0.1,18.874803921489796,19.039975221271078,0.06383314452831682,0.16517129978128153
2021-06-03,0.2,18.87549492206818,19.040767636414174,0.06386740219256837,0.165272714345992
2021-06-03,0.30000000000000004,18.87761975989482,19.04320676321152,0.06397380775423564,0.1655870033166984
2021-06-03,0.4,18.884130305515093,19.050701961846737,0.06430909341162948,0.1665716563316444
2021-06-03,0.5,18.903847733839346,19.073568581349036,0.06539164927304472,0.16972084750969074
2021-06-03,0.6,18.96110666105589,19.141026289765186,0.06879420817740906,0.17991962870929612
2021-06-03,0.7,19.09932193968405,19.304406296554216,0.07699920542419833,0.20508435687016657
2021-06-03,0.7999999999999999,19.295099974262623,19.556651773579965,0.095663718148175,0.26155179931734196
2021-06-03,0.8999999999999999,19.426902679889626,19.980998588646266,0.17655198663980312,0.5540959087566399
2021-06-03,0.9999999999999999,19.362287963423444,20.566485543451137,0.4280148018526378,1.2041975800276923
2021-06-03,1.0999999999999999,18.966191557796996,21.6241970241608,0.9464255074300205,2.6580054663638037
2021-06-03,1.2,18.416098021841766,22.910572634698685,1.562407359615846,4.494474612856919
2021-06-04,0.0,18.946352788654416,19.1091027970451,0.042597804079939745,0.16275000839068454
2021-06-04,0.1,18.946579560582446,19.10936017610516,0.04260598368186743,0.1627806155227134
2021-06-04,0.2,18.947278528135843,19.110152665908323,0.042630966925890856,0.16287413777248005
2021-06-04,0.30000000000000004,18.949435770464227,19.11259086259513,0.04270593140954522,0.1631550921309035
2021-06-04,0.4,18.956118145005888,19.120072369174565,0.042918525917918296,0.1639542241686769
2021-06-04,0.5,18.976977401886085,19.14294898347426,0.04341578210757671,0.16597158158817393
2021-06-04,0.6,19.041896583025597,19.210508198736175,0.04387872210622482,0.16861161571057792
2021-06-04,0.7,19.22000813625667,19.37687106670926,0.04288499355895504,0.15686293045258992
2021-06-04,0.7999999999999999,19.478735425898396,19.650444973778914,0.059430940611311094,0.17170954788051773
2021-06-04,0.8999999999999999,19.632686468578743,20.019813984540665,0.13877250705431027,0.38712751596192163
2021-06-04,0.9999999999999999,19.610141498032885,20.497846234382163,0.31910166397593553,0.8877047363492778
2021-06-04,1.0999999999999999,19.232073865480157,21.37971105868889,0.712796893605023,2.147637193208734
2021-06-04,1.2,18.731754766097385,22.435638356834108,1.2253523451502162,3.703883590736723
2021-06-05,0.0,19.010317886243477,19.135963873073,0.04561600698438545,0.12564598682952166
2021-06-05,0.1,19.010531194601853,19.13623276560459,0.045636493887282976,0.12570157100273605
2021-06-05,0.2,19.011187810777507,19.137060916734214,0.04569979539742117,0.12587310595670687
2021-06-05,0.30000000000000004,19.013206341109722,19.13961081388068,0.04589659674908656,0.12640447277095745
2021-06-05,0.4,19.01938578659693,19.147453514444404,0.046518538052858376,0.12806772784747267
2021-06-05,0.5,19.03805153190842,19.171441907740157,0.048545380256148504,0.13339037583173763
2021-06-05,0.6,19.09182791638187,19.242337115765007,0.05511123699980217,0.15050919938313712
